"","YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","ORIGIN_AIRPORT_ID","OP_CARRIER","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","DIVERTED","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","AIRLINE_NAME","AIRPORT_NAME"
"747",2019,1,19,6,10397,"DL","ATL","Atlanta, GA","GA","MCO","Orlando, FL","FL",1155,1155,0,0,0,1322,1331,9,9,0,0,0,404,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"748",2019,1,12,6,11292,"WN","DEN","Denver, CO","CO","PHX","Phoenix, AZ","AZ",1500,1458,-2,0,0,1655,1654,-1,0,0,0,0,602,0,0,0,0,0,"Southwest Airlines Co.","Denver, CO: Denver International"
"749",2019,1,27,7,10397,"YX","ATL","Atlanta, GA","GA","DCA","Washington, DC","VA",1935,2057,82,82,1,2129,2240,71,71,1,0,0,547,70,0,0,0,1,"Republic Airline","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"750",2019,1,14,1,11433,"DL","DTW","Detroit, MI","MI","AUS","Austin, TX","TX",1540,1609,29,29,1,1812,1811,-1,0,0,0,0,1149,0,0,0,0,0,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County"
"751",2019,1,20,7,15412,"DL","TYS","Knoxville, TN","TN","ATL","Atlanta, GA","GA",755,753,-2,0,0,850,856,6,6,0,0,0,152,0,0,0,0,0,"Delta Air Lines Inc.","Knoxville, TN: McGhee Tyson"
"752",2019,1,10,4,14908,"OO","SNA","Santa Ana, CA","CA","SFO","San Francisco, CA","CA",700,655,-5,0,0,830,836,6,6,0,0,0,372,0,0,0,0,0,"SkyWest Airlines Inc.","Santa Ana, CA: John Wayne Airport-Orange County"
"753",2019,1,20,7,14122,"OO","PIT","Pittsburgh, PA","PA","MSP","Minneapolis, MN","MN",1722,1721,-1,0,0,1851,1849,-2,0,0,0,0,726,0,0,0,0,0,"SkyWest Airlines Inc.","Pittsburgh, PA: Pittsburgh International"
"754",2019,1,21,1,11618,"YX","EWR","Newark, NJ","NJ","PIT","Pittsburgh, PA","PA",1100,1055,-5,0,0,1227,1221,-6,0,0,0,0,319,0,0,0,0,0,"Republic Airline","Newark, NJ: Newark Liberty International"
"755",2019,1,21,1,14771,"UA","SFO","San Francisco, CA","CA","LAS","Las Vegas, NV","NV",2250,2247,-3,0,0,28,12,-16,0,0,0,0,414,0,0,0,0,0,"United Air Lines Inc.","San Francisco, CA: San Francisco International"
"756",2019,1,21,1,15304,"UA","TPA","Tampa, FL","FL","EWR","Newark, NJ","NJ",1512,1932,260,260,1,1759,2224,265,265,1,0,0,997,0,0,257,0,8,"United Air Lines Inc.","Tampa, FL: Tampa International"
"757",2019,1,28,1,14730,"YX","SDF","Louisville, KY","KY","DCA","Washington, DC","VA",600,551,-9,0,0,742,723,-19,0,0,0,0,474,0,0,0,0,0,"Republic Airline","Louisville, KY: Louisville Muhammad Ali International"
"758",2019,1,22,2,15624,"AA","VPS","Valparaiso, FL","FL","DFW","Dallas/Fort Worth, TX","TX",1457,1446,-11,0,0,1715,1703,-12,0,0,0,0,641,0,0,0,0,0,"American Airlines Inc.","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"
"759",2019,1,20,7,10800,"WN","BUR","Burbank, CA","CA","LAS","Las Vegas, NV","NV",1015,1013,-2,0,0,1120,1105,-15,0,0,0,0,223,0,0,0,0,0,"Southwest Airlines Co.","Burbank, CA: Bob Hope"
"760",2019,1,1,2,11042,"MQ","CLE","Cleveland, OH","OH","MIA","Miami, FL","FL",539,530,-9,0,0,900,851,-9,0,0,0,0,1080,0,0,0,0,0,"Envoy Air","Cleveland, OH: Cleveland-Hopkins International"
"761",2019,1,14,1,14730,"YX","SDF","Louisville, KY","KY","MIA","Miami, FL","FL",705,707,2,2,0,945,1008,23,23,1,0,0,910,2,0,21,0,0,"Republic Airline","Louisville, KY: Louisville Muhammad Ali International"
"762",2019,1,29,2,11292,"UA","DEN","Denver, CO","CO","TUL","Tulsa, OK","OK",955,950,-5,0,0,1236,1208,-28,0,0,0,0,541,0,0,0,0,0,"United Air Lines Inc.","Denver, CO: Denver International"
"763",2019,1,6,7,12266,"OO","IAH","Houston, TX","TX","ASE","Aspen, CO","CO",1422,1414,-8,0,0,1621,1636,15,15,1,0,0,913,0,0,15,0,0,"SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston"
"764",2019,1,3,4,10397,"DL","ATL","Atlanta, GA","GA","STL","St. Louis, MO","MO",1110,1103,-7,0,0,1157,1150,-7,0,0,0,0,484,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"765",2019,1,11,5,14771,"UA","SFO","San Francisco, CA","CA","DEN","Denver, CO","CO",935,929,-6,0,0,1304,1313,9,9,0,0,0,967,0,0,0,0,0,"United Air Lines Inc.","San Francisco, CA: San Francisco International"
"766",2019,1,7,1,11298,"AA","DFW","Dallas/Fort Worth, TX","TX","IAH","Houston, TX","TX",2240,2238,-2,0,0,2345,2354,9,9,0,0,0,224,0,0,0,0,0,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International"
"767",2019,1,3,4,13487,"DL","MSP","Minneapolis, MN","MN","JFK","New York, NY","NY",2016,2009,-7,0,0,10,2333,-37,0,0,0,0,1029,0,0,0,0,0,"Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International"
"768",2019,1,15,2,11433,"DL","DTW","Detroit, MI","MI","MCO","Orlando, FL","FL",1019,1016,-3,0,0,1310,1246,-24,0,0,0,0,957,0,0,0,0,0,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County"
"769",2019,1,23,3,10821,"AA","BWI","Baltimore, MD","MD","ORD","Chicago, IL","IL",700,657,-3,0,0,835,818,-17,0,0,0,0,621,0,0,0,0,0,"American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
"770",2019,1,18,5,14679,"WN","SAN","San Diego, CA","CA","SMF","Sacramento, CA","CA",1225,1225,0,0,0,1405,1404,-1,0,0,0,0,480,0,0,0,0,0,"Southwest Airlines Co.","San Diego, CA: San Diego International"
"771",2019,1,27,7,13303,"AA","MIA","Miami, FL","FL","DEN","Denver, CO","CO",709,704,-5,0,0,945,936,-9,0,0,0,0,1709,0,0,0,0,0,"American Airlines Inc.","Miami, FL: Miami International"
"772",2019,1,13,7,13930,"AA","ORD","Chicago, IL","IL","PHX","Phoenix, AZ","AZ",830,844,14,14,0,1121,1123,2,2,0,0,0,1440,0,0,0,0,0,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International"
"773",2019,1,20,7,10397,"WN","ATL","Atlanta, GA","GA","TPA","Tampa, FL","FL",2005,2010,5,5,0,2135,2135,0,0,0,0,0,406,0,0,0,0,0,"Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"774",2019,1,1,2,15016,"WN","STL","St. Louis, MO","MO","SAN","San Diego, CA","CA",1345,1402,17,17,1,1555,1601,6,6,0,0,0,1557,0,0,0,0,0,"Southwest Airlines Co.","St. Louis, MO: St Louis Lambert International"
"775",2019,1,25,5,10397,"OO","ATL","Atlanta, GA","GA","GNV","Gainesville, FL","FL",956,954,-2,0,0,1120,1126,6,6,0,0,0,300,0,0,0,0,0,"SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"776",2019,1,6,7,11637,"MQ","FAR","Fargo, ND","ND","ORD","Chicago, IL","IL",1233,1230,-3,0,0,1430,1414,-16,0,0,0,0,557,0,0,0,0,0,"Envoy Air","Fargo, ND: Hector International"
"777",2019,1,8,2,13487,"DL","MSP","Minneapolis, MN","MN","ORD","Chicago, IL","IL",852,915,23,23,1,1035,1037,2,2,0,0,0,334,0,0,0,0,0,"Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International"
"778",2019,1,26,6,11066,"YX","CMH","Columbus, OH","OH","DTW","Detroit, MI","MI",1344,1421,37,37,1,1456,1517,21,21,1,0,0,155,21,0,0,0,0,"Republic Airline","Columbus, OH: John Glenn Columbus International"
"779",2019,1,17,4,12266,"AA","IAH","Houston, TX","TX","LAX","Los Angeles, CA","CA",651,650,-1,0,0,850,901,11,11,0,0,0,1379,0,0,0,0,0,"American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston"
"780",2019,1,24,4,12892,"DL","LAX","Los Angeles, CA","CA","BOS","Boston, MA","MA",2149,2145,-4,0,0,630,604,-26,0,0,0,0,2611,0,0,0,0,0,"Delta Air Lines Inc.","Los Angeles, CA: Los Angeles International"
"781",2019,1,18,5,12339,"OO","IND","Indianapolis, IN","IN","DEN","Denver, CO","CO",1545,1625,40,40,1,1650,1713,23,23,1,0,0,977,0,0,0,0,23,"SkyWest Airlines Inc.","Indianapolis, IN: Indianapolis International"
"782",2019,1,5,6,14747,"AS","SEA","Seattle, WA","WA","SNA","Santa Ana, CA","CA",1930,1947,17,17,1,2212,2250,38,38,1,0,0,978,17,0,21,0,0,"Alaska Airlines Inc.","Seattle, WA: Seattle/Tacoma International"
"783",2019,1,5,6,13487,"OO","MSP","Minneapolis, MN","MN","LSE","La Crosse, WI","WI",2025,2022,-3,0,0,2139,2121,-18,0,0,0,0,119,0,0,0,0,0,"SkyWest Airlines Inc.","Minneapolis, MN: Minneapolis-St Paul International"
"784",2019,1,26,6,14635,"UA","RSW","Fort Myers, FL","FL","CLE","Cleveland, OH","OH",1835,1831,-4,0,0,2112,2054,-18,0,0,0,0,1025,0,0,0,0,0,"United Air Lines Inc.","Fort Myers, FL: Southwest Florida International"
"785",2019,1,16,3,12892,"DL","LAX","Los Angeles, CA","CA","ATL","Atlanta, GA","GA",1030,1107,37,37,1,1754,1816,22,22,1,0,0,1947,4,0,0,0,18,"Delta Air Lines Inc.","Los Angeles, CA: Los Angeles International"
"786",2019,1,22,2,14831,"WN","SJC","San Jose, CA","CA","LAS","Las Vegas, NV","NV",1020,1014,-6,0,0,1145,1141,-4,0,0,0,0,386,0,0,0,0,0,"Southwest Airlines Co.","San Jose, CA: Norman Y. Mineta San Jose International"
"787",2019,1,13,7,14100,"WN","PHL","Philadelphia, PA","PA","MCO","Orlando, FL","FL",645,648,3,3,0,920,1000,40,40,1,0,0,861,0,0,40,0,0,"Southwest Airlines Co.","Philadelphia, PA: Philadelphia International"
"788",2019,1,19,6,13495,"WN","MSY","New Orleans, LA","LA","SAN","San Diego, CA","CA",755,751,-4,0,0,1005,953,-12,0,0,0,0,1599,0,0,0,0,0,"Southwest Airlines Co.","New Orleans, LA: Louis Armstrong New Orleans International"
"789",2019,1,23,3,12889,"B6","LAS","Las Vegas, NV","NV","LGB","Long Beach, CA","CA",1110,1059,-11,0,0,1215,1201,-14,0,0,0,0,231,0,0,0,0,0,"JetBlue Airways","Las Vegas, NV: McCarran International"
"790",2019,1,21,1,11423,"WN","DSM","Des Moines, IA","IA","LAS","Las Vegas, NV","NV",1300,1620,200,200,1,1420,1737,197,197,1,0,0,1216,4,0,0,0,193,"Southwest Airlines Co.","Des Moines, IA: Des Moines International"
"791",2019,1,28,1,14122,"YX","PIT","Pittsburgh, PA","PA","IAH","Houston, TX","TX",820,812,-8,0,0,1046,1011,-35,0,0,0,0,1117,0,0,0,0,0,"Republic Airline","Pittsburgh, PA: Pittsburgh International"
"792",2019,1,26,6,10599,"WN","BHM","Birmingham, AL","AL","MCO","Orlando, FL","FL",615,619,4,4,0,845,857,12,12,0,0,0,479,0,0,0,0,0,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International"
"793",2019,1,19,6,15304,"WN","TPA","Tampa, FL","FL","DCA","Washington, DC","VA",1445,1443,-2,0,0,1705,1634,-31,0,0,0,0,814,0,0,0,0,0,"Southwest Airlines Co.","Tampa, FL: Tampa International"
"794",2019,1,19,6,14107,"DL","PHX","Phoenix, AZ","AZ","DTW","Detroit, MI","MI",845,842,-3,0,0,1435,1451,16,16,1,0,0,1671,0,0,16,0,0,"Delta Air Lines Inc.","Phoenix, AZ: Phoenix Sky Harbor International"
"795",2019,1,10,4,14107,"WN","PHX","Phoenix, AZ","AZ","SMF","Sacramento, CA","CA",1305,1302,-3,0,0,1410,1353,-17,0,0,0,0,647,0,0,0,0,0,"Southwest Airlines Co.","Phoenix, AZ: Phoenix Sky Harbor International"
"796",2019,1,4,5,15016,"WN","STL","St. Louis, MO","MO","SJC","San Jose, CA","CA",1345,1347,2,2,0,1610,1543,-27,0,0,0,0,1715,0,0,0,0,0,"Southwest Airlines Co.","St. Louis, MO: St Louis Lambert International"
"797",2019,1,8,2,14057,"OO","PDX","Portland, OR","OR","FAT","Fresno, CA","CA",1015,1009,-6,0,0,1215,1213,-2,0,0,0,0,626,0,0,0,0,0,"SkyWest Airlines Inc.","Portland, OR: Portland International"
"798",2019,1,29,2,14771,"UA","SFO","San Francisco, CA","CA","EWR","Newark, NJ","NJ",1500,1457,-3,0,0,2316,2310,-6,0,0,0,0,2565,0,0,0,0,0,"United Air Lines Inc.","San Francisco, CA: San Francisco International"
"799",2019,1,3,4,10423,"AA","AUS","Austin, TX","TX","DFW","Dallas/Fort Worth, TX","TX",617,610,-7,0,0,726,740,14,14,0,0,0,190,0,0,0,0,0,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International"
"800",2019,1,13,7,12953,"WN","LGA","New York, NY","NY","DAL","Dallas, TX","TX",1735,1727,-8,0,0,2045,2011,-34,0,0,0,0,1381,0,0,0,0,0,"Southwest Airlines Co.","New York, NY: LaGuardia"
"801",2019,1,9,3,10397,"DL","ATL","Atlanta, GA","GA","OMA","Omaha, NE","NE",1559,1554,-5,0,0,1731,1721,-10,0,0,0,0,821,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"802",2019,1,5,6,14107,"AA","PHX","Phoenix, AZ","AZ","BOS","Boston, MA","MA",1405,1400,-5,0,0,2046,2034,-12,0,0,0,0,2300,0,0,0,0,0,"American Airlines Inc.","Phoenix, AZ: Phoenix Sky Harbor International"
"803",2019,1,27,7,10397,"DL","ATL","Atlanta, GA","GA","TPA","Tampa, FL","FL",2226,2222,-4,0,0,2355,2349,-6,0,0,0,0,406,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"804",2019,1,8,2,13930,"AA","ORD","Chicago, IL","IL","BOS","Boston, MA","MA",825,818,-7,0,0,1137,1130,-7,0,0,0,0,867,0,0,0,0,0,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International"
"805",2019,1,17,4,14683,"DL","SAT","San Antonio, TX","TX","ATL","Atlanta, GA","GA",1830,1904,34,34,1,2145,2207,22,22,1,0,0,874,1,0,0,0,21,"Delta Air Lines Inc.","San Antonio, TX: San Antonio International"
"806",2019,1,3,4,14869,"AA","SLC","Salt Lake City, UT","UT","PHX","Phoenix, AZ","AZ",2026,2018,-8,0,0,2210,2154,-16,0,0,0,0,507,0,0,0,0,0,"American Airlines Inc.","Salt Lake City, UT: Salt Lake City International"
"807",2019,1,10,4,12889,"OO","LAS","Las Vegas, NV","NV","OAK","Oakland, CA","CA",1300,1254,-6,0,0,1446,1431,-15,0,0,0,0,407,0,0,0,0,0,"SkyWest Airlines Inc.","Las Vegas, NV: McCarran International"
"808",2019,1,30,3,10397,"DL","ATL","Atlanta, GA","GA","MCI","Kansas City, MO","MO",2109,2108,-1,0,0,2227,2213,-14,0,0,0,0,692,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"809",2019,1,18,5,13930,"UA","ORD","Chicago, IL","IL","RIC","Richmond, VA","VA",1815,1814,-1,0,0,2119,2114,-5,0,0,0,0,642,0,0,0,0,0,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International"
"810",2019,1,6,7,11278,"AA","DCA","Washington, DC","VA","BOS","Boston, MA","MA",2100,2055,-5,0,0,2224,2228,4,4,0,0,0,399,0,0,0,0,0,"American Airlines Inc.","Washington, DC: Ronald Reagan Washington National"
"811",2019,1,23,3,11612,"OH","EVV","Evansville, IN","IN","CLT","Charlotte, NC","NC",1123,1508,225,225,1,1409,1742,213,213,1,0,0,414,4,0,0,0,209,"PSA Airlines Inc.","Evansville, IN: Evansville Regional"
"812",2019,1,10,4,10693,"WN","BNA","Nashville, TN","TN","BWI","Baltimore, MD","MD",2055,2048,-7,0,0,2330,2319,-11,0,0,0,0,587,0,0,0,0,0,"Southwest Airlines Co.","Nashville, TN: Nashville International"
"813",2019,1,8,2,13871,"WN","OMA","Omaha, NE","NE","HOU","Houston, TX","TX",1115,1112,-3,0,0,1335,1318,-17,0,0,0,0,804,0,0,0,0,0,"Southwest Airlines Co.","Omaha, NE: Eppley Airfield"
"814",2019,1,26,6,10397,"DL","ATL","Atlanta, GA","GA","LIT","Little Rock, AR","AR",1007,1000,-7,0,0,1046,1034,-12,0,0,0,0,453,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"815",2019,1,31,4,11433,"OO","DTW","Detroit, MI","MI","ERI","Erie, PA","PA",2229,2227,-2,0,0,2340,2317,-23,0,0,0,0,164,0,0,0,0,0,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County"
"816",2019,1,1,2,10397,"DL","ATL","Atlanta, GA","GA","BNA","Nashville, TN","TN",1000,956,-4,0,0,1005,954,-11,0,0,0,0,214,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"817",2019,1,6,7,14893,"WN","SMF","Sacramento, CA","CA","LAS","Las Vegas, NV","NV",1555,1652,57,57,1,1715,1801,46,46,1,0,0,397,18,0,0,0,28,"Southwest Airlines Co.","Sacramento, CA: Sacramento International"
"818",2019,1,13,7,12266,"UA","IAH","Houston, TX","TX","ORD","Chicago, IL","IL",745,735,-10,0,0,1020,1006,-14,0,0,0,0,925,0,0,0,0,0,"United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston"
"819",2019,1,2,3,12953,"DL","LGA","New York, NY","NY","MIA","Miami, FL","FL",910,918,8,8,0,1242,1241,-1,0,0,0,0,1096,0,0,0,0,0,"Delta Air Lines Inc.","New York, NY: LaGuardia"
"820",2019,1,30,3,11278,"B6","DCA","Washington, DC","VA","MCO","Orlando, FL","FL",1859,1848,-11,0,0,2127,2118,-9,0,0,0,0,759,0,0,0,0,0,"JetBlue Airways","Washington, DC: Ronald Reagan Washington National"
"821",2019,1,11,5,14730,"YX","SDF","Louisville, KY","KY","CLT","Charlotte, NC","NC",512,509,-3,0,0,634,633,-1,0,0,0,0,335,0,0,0,0,0,"Republic Airline","Louisville, KY: Louisville Muhammad Ali International"
"822",2019,1,1,2,14122,"AA","PIT","Pittsburgh, PA","PA","PHX","Phoenix, AZ","AZ",650,645,-5,0,0,1005,1028,23,23,1,0,0,1814,0,0,23,0,0,"American Airlines Inc.","Pittsburgh, PA: Pittsburgh International"
"823",2019,1,7,1,12478,"DL","JFK","New York, NY","NY","DEN","Denver, CO","CO",1925,1929,4,4,0,2233,2209,-24,0,0,0,0,1626,0,0,0,0,0,"Delta Air Lines Inc.","New York, NY: John F. Kennedy International"
"824",2019,1,27,7,14730,"OO","SDF","Louisville, KY","KY","MSP","Minneapolis, MN","MN",632,629,-3,0,0,758,734,-24,0,0,0,0,604,0,0,0,0,0,"SkyWest Airlines Inc.","Louisville, KY: Louisville Muhammad Ali International"
"825",2019,1,9,3,12953,"OO","LGA","New York, NY","NY","GSP","Greer, SC","SC",915,1033,78,78,1,1145,1300,75,75,1,0,0,610,75,0,0,0,0,"SkyWest Airlines Inc.","New York, NY: LaGuardia"
"826",2019,1,30,3,12266,"MQ","IAH","Houston, TX","TX","ORD","Chicago, IL","IL",1648,1652,4,4,0,1934,1916,-18,0,0,0,0,925,0,0,0,0,0,"Envoy Air","Houston, TX: George Bush Intercontinental/Houston"
"827",2019,1,30,3,12339,"YX","IND","Indianapolis, IN","IN","LGA","New York, NY","NY",1715,1733,18,18,1,1919,2002,43,43,1,0,0,660,0,0,43,0,0,"Republic Airline","Indianapolis, IN: Indianapolis International"
"828",2019,1,10,4,12892,"AA","LAX","Los Angeles, CA","CA","DFW","Dallas/Fort Worth, TX","TX",2359,2357,-2,0,0,501,446,-15,0,0,0,0,1235,0,0,0,0,0,"American Airlines Inc.","Los Angeles, CA: Los Angeles International"
"829",2019,1,11,5,14492,"YX","RDU","Raleigh/Durham, NC","NC","ORD","Chicago, IL","IL",1330,1322,-8,0,0,1453,1502,9,9,0,0,0,646,0,0,0,0,0,"Republic Airline","Raleigh/Durham, NC: Raleigh-Durham International"
"830",2019,1,31,4,10397,"DL","ATL","Atlanta, GA","GA","PIT","Pittsburgh, PA","PA",1121,1115,-6,0,0,1303,1249,-14,0,0,0,0,526,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"831",2019,1,6,7,12264,"OO","IAD","Washington, DC","VA","MSP","Minneapolis, MN","MN",1658,1649,-9,0,0,1850,1850,0,0,0,0,0,908,0,0,0,0,0,"SkyWest Airlines Inc.","Washington, DC: Washington Dulles International"
"832",2019,1,8,2,13796,"WN","OAK","Oakland, CA","CA","PDX","Portland, OR","OR",805,804,-1,0,0,950,930,-20,0,0,0,0,543,0,0,0,0,0,"Southwest Airlines Co.","Oakland, CA: Metropolitan Oakland International"
"833",2019,1,3,4,11298,"AA","DFW","Dallas/Fort Worth, TX","TX","DCA","Washington, DC","VA",1739,1732,-7,0,0,2120,2103,-17,0,0,0,0,1192,0,0,0,0,0,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International"
"834",2019,1,11,5,12451,"B6","JAX","Jacksonville, FL","FL","DCA","Washington, DC","VA",1643,1630,-13,0,0,1824,1815,-9,0,0,0,0,634,0,0,0,0,0,"JetBlue Airways","Jacksonville, FL: Jacksonville International"
"835",2019,1,1,2,13930,"OO","ORD","Chicago, IL","IL","CKB","Clarksburg/Fairmont, WV","WV",1800,1753,-7,0,0,2035,2039,4,4,0,0,0,444,0,0,0,0,0,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International"
"836",2019,1,22,2,14057,"AS","PDX","Portland, OR","OR","SFO","San Francisco, CA","CA",2115,2123,8,8,0,2305,2257,-8,0,0,0,0,550,0,0,0,0,0,"Alaska Airlines Inc.","Portland, OR: Portland International"
"837",2019,1,31,4,14771,"UA","SFO","San Francisco, CA","CA","PHX","Phoenix, AZ","AZ",600,553,-7,0,0,901,842,-19,0,0,0,0,651,0,0,0,0,0,"United Air Lines Inc.","San Francisco, CA: San Francisco International"
"838",2019,1,11,5,11298,"MQ","DFW","Dallas/Fort Worth, TX","TX","CRP","Corpus Christi, TX","TX",2043,2040,-3,0,0,2210,2208,-2,0,0,0,0,354,0,0,0,0,0,"Envoy Air","Dallas/Fort Worth, TX: Dallas/Fort Worth International"
"839",2019,1,2,3,11884,"DL","GEG","Spokane, WA","WA","LAX","Los Angeles, CA","CA",646,640,-6,0,0,945,910,-35,0,0,0,0,945,0,0,0,0,0,"Delta Air Lines Inc.","Spokane, WA: Spokane International"
"840",2019,1,17,4,12892,"AA","LAX","Los Angeles, CA","CA","DFW","Dallas/Fort Worth, TX","TX",1705,1703,-2,0,0,2202,2148,-14,0,0,0,0,1235,0,0,0,0,0,"American Airlines Inc.","Los Angeles, CA: Los Angeles International"
"841",2019,1,18,5,10693,"WN","BNA","Nashville, TN","TN","ECP","Panama City, FL","FL",1850,1849,-1,0,0,2005,1956,-9,0,0,0,0,401,0,0,0,0,0,"Southwest Airlines Co.","Nashville, TN: Nashville International"
"842",2019,1,29,2,14843,"UA","SJU","San Juan, PR","PR","EWR","Newark, NJ","NJ",201,201,0,0,0,515,457,-18,0,0,0,0,1608,0,0,0,0,0,"United Air Lines Inc.","San Juan, PR: Luis Munoz Marin International"
"843",2019,1,11,5,12889,"WN","LAS","Las Vegas, NV","NV","BOI","Boise, ID","ID",855,854,-1,0,0,1150,1140,-10,0,0,0,0,519,0,0,0,0,0,"Southwest Airlines Co.","Las Vegas, NV: McCarran International"
"844",2019,1,1,2,13487,"DL","MSP","Minneapolis, MN","MN","PDX","Portland, OR","OR",1435,1430,-5,0,0,1631,1553,-38,0,0,0,0,1426,0,0,0,0,0,"Delta Air Lines Inc.","Minneapolis, MN: Minneapolis-St Paul International"
"845",2019,1,18,5,11433,"OO","DTW","Detroit, MI","MI","SBN","South Bend, IN","IN",835,828,-7,0,0,957,940,-17,0,0,0,0,157,0,0,0,0,0,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County"
"846",2019,1,8,2,11995,"YX","GSO","Greensboro/High Point, NC","NC","PHL","Philadelphia, PA","PA",1800,1748,-12,0,0,1933,1905,-28,0,0,0,0,365,0,0,0,0,0,"Republic Airline","Greensboro/High Point, NC: Piedmont Triad International"
"847",2019,1,25,5,12478,"B6","JFK","New York, NY","NY","ORD","Chicago, IL","IL",800,754,-6,0,0,948,928,-20,0,0,0,0,740,0,0,0,0,0,"JetBlue Airways","New York, NY: John F. Kennedy International"
"848",2019,1,30,3,12191,"WN","HOU","Houston, TX","TX","AUS","Austin, TX","TX",835,828,-7,0,0,940,910,-30,0,0,0,0,148,0,0,0,0,0,"Southwest Airlines Co.","Houston, TX: William P Hobby"
"849",2019,1,3,4,10140,"WN","ABQ","Albuquerque, NM","NM","LAS","Las Vegas, NV","NV",1010,1009,-1,0,0,1045,1040,-5,0,0,0,0,486,0,0,0,0,0,"Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport"
"850",2019,1,17,4,11292,"WN","DEN","Denver, CO","CO","OMA","Omaha, NE","NE",1955,1951,-4,0,0,2220,2208,-12,0,0,0,0,472,0,0,0,0,0,"Southwest Airlines Co.","Denver, CO: Denver International"
"851",2019,1,14,1,10785,"YX","BTV","Burlington, VT","VT","DCA","Washington, DC","VA",617,1133,316,316,1,814,1305,291,291,1,0,0,437,1,0,0,0,290,"Republic Airline","Burlington, VT: Burlington International"
"852",2019,1,15,2,10397,"DL","ATL","Atlanta, GA","GA","SRQ","Sarasota/Bradenton, FL","FL",1909,1907,-2,0,0,2040,2027,-13,0,0,0,0,444,0,0,0,0,0,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International"
"853",2019,1,25,5,11618,"YX","EWR","Newark, NJ","NJ","EYW","Key West, FL","FL",1155,1209,14,14,0,1536,1556,20,20,1,0,0,1196,14,0,6,0,0,"Republic Airline","Newark, NJ: Newark Liberty International"
"854",2019,1,14,1,12478,"AS","JFK","New York, NY","NY","LAX","Los Angeles, CA","CA",930,917,-13,0,0,1300,1239,-21,0,0,0,0,2475,0,0,0,0,0,"Alaska Airlines Inc.","New York, NY: John F. Kennedy International"
"855",2019,1,3,4,13303,"AA","MIA","Miami, FL","FL","ATL","Atlanta, GA","GA",1530,1529,-1,0,0,1729,1721,-8,0,0,0,0,594,0,0,0,0,0,"American Airlines Inc.","Miami, FL: Miami International"
"856",2019,1,11,5,12889,"UA","LAS","Las Vegas, NV","NV","ORD","Chicago, IL","IL",1435,1432,-3,0,0,2011,1954,-17,0,0,0,0,1514,0,0,0,0,0,"United Air Lines Inc.","Las Vegas, NV: McCarran International"
